id,sura,aya,translation,7_cluster_2_dim,7_cluster_1000_dim,7_cluster_2899_dim,15_cluster_2_dim,15_cluster_1000_dim,15_cluster_2899_dim,21_cluster_2_dim,21_cluster_1000_dim,21_cluster_2899_dim
5973,88,6,Tidak ada makanan bagi mereka selain dari pohon yang berduri,0,0,0,10,0,0,10,0,0
5974,88,7,yang tidak menggemukkan dan tidak menghilangkan lapar,0,0,0,10,0,0,10,0,0
5975,88,8,Pada hari itu banyak pula wajah yang berseriseri,0,0,0,10,0,0,10,0,0
5976,88,9,merasa senang karena usahanya sendiri,0,0,0,3,0,0,3,0,0
5977,88,10,mereka dalam surga yang tinggi,3,0,0,11,9,9,11,9,9
5978,88,11,di sana kamu tidak mendengar perkataan yang tidak berguna,0,0,0,10,0,0,10,0,0
5979,88,12,Di sana ada mata air yang mengalir,0,0,0,3,0,0,3,0,0
5980,88,13,Di sana ada dipandipan yang ditinggikan,0,0,0,10,0,0,10,0,0
5981,88,14,dan gelasgelas yang tersedia di dekatnya,0,0,0,10,0,0,10,0,0
5982,88,15,dan bantalbantal sandaran yang tersusun,0,0,0,10,0,0,10,0,0
5983,88,16,dan permadanipermadani yang terhampar,0,0,0,10,0,0,10,20,17
5984,88,17,Maka tidakkah mereka memperhatikan unta bagaimana diciptakan,6,0,0,6,0,0,13,16,0
5985,88,18,Dan langit bagaimana ditinggikan,1,0,0,13,0,0,13,0,0
5986,88,19,Dan gununggunung bagaimana ditegakkan,0,0,0,10,0,0,10,0,0
5987,88,20,Dan bumi bagaimana dihamparkan,6,0,0,13,0,0,13,20,17
5988,88,21,Maka berilah peringatan karena sesungguhnya engkau Muhammad hanyalah pemberi peringatan,0,0,0,7,0,0,0,0,0
5989,88,22,Engkau bukanlah orang yang berkuasa atas mereka,0,0,0,3,0,0,3,0,0
5990,88,23,kecuali jika ada orang yang berpaling dan kafir,3,0,0,11,0,0,11,18,0
5991,88,24,maka Allah akan mengazabnya dengan azab yang besar,6,0,0,7,10,10,0,10,10
5992,88,25,Sungguh kepada Kami lah mereka kembali,2,0,0,9,11,11,16,17,16
5993,88,26,kemudian sesungguhnya kewajiban Kami lah membuat perhitungan atas mereka,2,0,0,12,0,0,12,0,0
5994,89,1,Demi fajar,0,0,0,10,0,0,10,0,0
5995,89,2,demi malam yang sepuluh,0,0,0,10,0,0,10,0,0
5996,89,3,demi yang genap dan yang ganjil,0,0,0,10,0,0,10,0,0
5997,89,4,demi malam apabila berlalu,0,0,0,3,0,0,3,0,0
5998,89,5,Adakah pada yang demikian itu terdapat sumpah yang dapat diterima bagi orangorang yang berakal,3,0,0,3,0,0,3,18,0
5999,89,6,Tidakkah engkau Muhammad memperhatikan bagaimana Tuhanmu berbuat terhadap kaum d,2,0,0,2,0,0,2,0,0
6000,89,7,yaitu penduduk Iram ibukota kaum d yang mempunyai bangunanbangunan yang tinggi,0,0,0,10,0,0,10,0,0
6001,89,8,yang belum pernah dibangun suatu kota seperti itu di negerinegeri lain,0,0,0,10,0,0,10,0,0
6002,89,9,dan terhadap kaum Samud yang memotong batubatu besar di lembah,0,0,0,3,0,0,10,0,0
6003,89,10,dan terhadap Firaun yang mempunyai pasakpasak bangunan yang besar,0,0,0,10,0,0,10,0,0
6004,89,11,yang berbuat sewenangwenang dalam negeri,0,0,0,3,0,0,3,0,0
6005,89,12,lalu mereka banyak berbuat kerusakan dalam negeri itu,3,0,0,3,0,0,3,0,0
6006,89,13,karena itu Tuhanmu menimpakan cemeti azab kepada mereka,2,0,0,2,0,0,2,0,0
6007,89,14,sungguh Tuhanmu benarbenar mengawasi,2,0,0,9,0,0,9,0,0
6008,89,15,Adapun manusia apabila Tuhan mengujinya lalu memuliakannya dan memberinya kesenangan maka dia berkata Tuhanku telah memuliakanku,2,0,0,2,0,0,9,0,0
6009,89,16,Namun apabila Tuhan mengujinya lalu membatasi rezekinya maka dia berkata Tuhanku telah menghinaku,2,0,0,9,0,0,9,0,0
6010,89,17,Sekalikali tidak Bahkan kamu tidak memuliakan anak yatim,0,0,0,10,0,0,10,0,0
6011,89,18,dan kamu tidak saling mengajak memberi makan orang miskin,3,0,0,3,0,0,3,0,0
6012,89,19,sedangkan kamu memakan harta warisan dengan cara mencampurbaurkan yang halal dan yang haram,0,0,0,10,0,0,10,0,0
6013,89,20,dan kamu mencintai harta dengan kecintaan yang berlebihan,0,0,0,10,0,0,10,0,0
6014,89,21,Sekalikali tidak Apabila bumi diguncangkan berturutturut berbenturan,6,0,0,0,0,0,17,0,0
6015,89,22,dan datanglah Tuhanmu dan malaikat berbarisbaris,2,0,0,2,0,0,2,0,0
6016,89,23,dan pada hari itu diperlihatkan neraka Jahanam pada hari itu sadarlah manusia tetapi tidak berguna lagi baginya kesadaran itu,3,0,0,3,0,0,3,0,0
6017,89,24,Dia berkata Alangkah baiknya sekiranya dahulu aku mengerjakan kebajikan untuk hidupku ini,0,0,0,3,0,0,3,0,0
6018,89,25,Maka pada hari itu tidak ada seorang pun yang mengazab seperti azabNya yang adil,3,0,0,8,10,10,8,10,10
6019,89,26,dan tidak ada seorang pun yang mengikat seperti ikatanNya,0,0,0,10,0,0,10,0,0
6020,89,27,Wahai jiwa yang tenang,0,0,0,10,0,0,10,0,0
6021,89,28,Kembalilah kepada Tuhanmu dengan hati yang rida dan diridaiNya,2,0,0,2,0,0,2,0,0
6022,89,29,Maka masuklah ke dalam golongan hambahambaKu,3,0,0,3,0,0,3,0,0
6023,89,30,dan masuklah ke dalam surgaKu,3,0,0,11,9,9,11,9,9
6024,90,1,Aku bersumpah dengan negeri ini Mekkah,0,0,0,3,0,0,3,0,0
6025,90,2,Dan engkau Muhammad bertempat di negeri Mekkah ini,0,0,0,3,0,0,3,0,0
6026,90,3,Dan demi pertalian bapak dan anaknya,6,0,0,0,0,0,17,0,0
6027,90,4,Sungguh Kami telah menciptakan manusia berada dalam susah payah,1,0,0,1,0,0,1,0,0
6028,90,5,Apakah dia manusia itu mengira bahwa tidak ada sesuatu pun yang berkuasa atasnya,6,0,0,0,0,0,17,0,0
6029,90,6,Dia mengatakan Aku telah menghabiskan harta yang banyak,0,0,0,10,0,0,10,0,0
6030,90,7,Apakah dia mengira bahwa tidak ada sesuatu pun yang melihatnya,0,0,0,10,0,0,10,0,0
6031,90,8,Bukankah Kami telah menjadikan untuknya sepasang mata,0,0,0,10,0,0,10,0,0
6032,90,9,dan lidah dan sepasang bibir,0,0,0,10,0,0,10,0,0
6033,90,10,Dan Kami telah menunjukkan kepadanya dua jalan kebajikkan dan kejahatan,0,0,0,10,0,0,10,0,0
6034,90,11,Tetapi dia tidak menempuh jalan yang mendaki dan sukar,0,0,0,0,0,0,17,0,0
6035,90,12,Dan tahukah kamu apakah jalan yang mendaki dan sukar itu,0,0,0,0,0,0,17,0,0
6036,90,13,Yaitu membebaskan budak hamba sahaya,0,0,0,10,0,0,10,0,0
6037,90,14,atau memberi makan pada hari terjadi kelaparan,0,0,0,3,0,0,3,0,0
6038,90,15,kepada anak yatim yang ada hubungan kerabat,0,0,0,10,0,0,10,0,0
6039,90,16,atau orang miskin yang sangat fakir,3,0,0,3,0,0,3,0,0
6040,90,17,Kemudian dia termasuk orangorang yang beriman dan saling berpesan untuk bersabar dan saling berpesan untuk berkasih sayang,0,0,0,10,0,0,10,0,0
6041,90,18,Mereka orangorang yang beriman dan saling berpesan itu adalah golongan kanan,3,0,0,11,0,0,11,0,0
6042,90,19,Dan orangorang yang kafir kepada ayatayat Kami mereka itu adalah golongan kiri,3,0,0,11,0,0,11,0,0
6043,90,20,Mereka berada dalam neraka yang ditutup rapat,3,0,0,3,0,0,3,0,0
6044,91,1,Demi matahari dan sinarnya pada pagi hari,0,0,0,10,0,0,10,0,0
6045,91,2,Demi bulan apabila mengiringinya,0,0,0,10,0,0,10,0,0
6046,91,3,Demi siang apabila menampakkannya,0,0,0,0,0,0,17,0,0
6047,91,4,Demi malam apabila menutupinya gelap gulita,0,0,0,10,0,0,10,0,0
6048,91,5,Demi langit serta perancangannya yang menakjubkan,6,0,0,0,0,0,17,0,0
6049,91,6,Demi bumi serta penghamparannya,6,0,0,13,0,0,13,20,17
6050,91,7,Demi jiwa serta penyempurnaan ciptaannya,1,0,0,13,0,0,13,16,0
6051,91,8,Maka Dia mengilhamkan kepadanya jalan kejahatan dan ketakwaannya,6,0,0,0,0,0,17,0,0
6052,91,9,Sungguh beruntung orang yang menyucikannya jiwa itu,6,0,0,7,0,0,0,0,0
6053,91,10,Dan sungguh rugi orang yang mengotorinya,6,0,0,7,0,0,0,0,0
6054,91,11,Kaum Samud telah mendustakan rasulnya karena mereka melampaui batas zalim,3,0,0,8,0,0,8,0,0
6055,91,12,ketika bangkit orang yang paling celaka di antara mereka,3,0,0,11,0,0,11,0,0
6056,91,13,Lalu Rasul Allah Saleh berkata kepada mereka Biarkanlah unta betina dari Allah ini dengan minumannya,1,0,0,13,0,0,19,0,0
6057,91,14,Namun mereka mendustakannya dan menyembelihnya karena itu Tuhan membinasakan mereka karena dosanya lalu diratakanNya dengan tanah,2,0,0,8,0,0,8,0,0
6058,91,15,Dan Dia tidak takut terhadap akibatnya,0,0,0,10,0,0,0,0,0
6059,92,1,Demi malam apabila menutupi cahaya siang,0,0,0,10,0,0,10,0,0
6060,92,2,Demi siang bila terang benderang,0,0,0,10,0,0,10,0,0
6061,92,3,Demi penciptaan lakilaki dan perempuan,1,0,0,13,0,0,13,16,0
6062,92,4,Sungguh usahamu memang beraneka macam,2,0,0,7,0,0,12,0,0
6063,92,5,Maka barangsiapa memberikan hartanya di jalan Allah dan bertakwa,1,0,0,13,0,0,19,0,0
6064,92,6,dan membenarkan adanya pahala yang terbaik surga,3,0,0,11,0,0,11,0,0
6065,92,7,maka akan Kami mudahkan baginya jalan menuju kemudahan kebahagiaan,0,0,0,0,0,0,17,0,0
6066,92,8,Dan adapun orang yang kikir dan merasa dirinya cukup tidak perlu pertolongan Allah,4,0,0,4,0,0,19,0,0
6067,92,9,serta mendustakan pahala yang terbaik,2,0,0,14,0,0,8,0,0
6068,92,10,maka akan Kami mudahkan baginya jalan menuju kesukaran kesengsaraan,0,0,0,0,0,0,17,0,0
6069,92,11,Dan hartanya tidak bermanfaat baginya apabila dia telah binasa,0,0,0,3,0,0,3,0,0
6070,92,12,Sesungguhnya Kami lah yang memberi petunjuk,2,0,0,9,0,0,20,0,0
6071,92,13,dan sesungguhnya milik Kami lah akhirat dan dunia,1,0,0,12,0,0,12,0,0
6072,92,14,Maka aku memperingatkan kamu dengan neraka yang menyalanyala,3,0,0,11,0,0,11,0,0
6073,92,15,yang hanya dimasuki oleh orang yang paling celaka,3,0,0,11,0,0,11,0,0
6074,92,16,yang mendustakan kebenaran dan berpaling dari iman,2,0,0,14,0,0,8,0,0
6075,92,17,Dan akan dijauhkan darinya neraka orang yang paling bertakwa,3,0,0,3,0,0,3,0,0
6076,92,18,yang menginfakkan hartanya di jalan Allah untuk membersihkan dirinya,1,0,0,13,0,0,19,0,0
6077,92,19,dan tidak ada seorang pun memberikan suatu nikmat padanya yang harus dibalasnya,2,1,1,14,11,11,14,11,11
6078,92,20,tetapi dia memberikan itu sematamata karena mencari keridaan Tuhannya Yang Mahatinggi,2,0,0,2,0,0,2,0,0
6079,92,21,Dan niscaya kelak dia akan mendapat kesenangan yang sempurna,0,0,0,3,0,0,3,0,0
6080,93,1,Demi waktu duha ketika matahari naik sepenggalan,0,0,0,10,0,0,10,0,0
6081,93,2,Dan demi malam apabila telah sunyi,0,0,0,10,0,0,10,0,0
6082,93,3,Tuhanmu tidak meninggalkan engkau Muhammad dan tidak pula membencimu,2,0,0,2,0,0,2,0,0
6083,93,4,Dan sungguh yang kemudian itu lebih baik bagimu daripada yang permulaan,2,0,0,12,0,0,12,0,0
6084,93,5,Dan sungguh kelak Tuhanmu pasti memberikan karuniaNya kepadamu sehingga engkau menjadi puas,2,0,0,2,0,0,2,0,0
6085,93,6,Bukankah Dia mendapatimu sebagai seorang yatim lalu Dia melindungimu,0,0,0,10,0,0,10,0,0
6086,93,7,Dan Dia mendapatimu sebagai seorang yang bingung lalu Dia memberikan petunjuk,0,0,0,10,0,0,10,0,0
6087,93,8,Dan Dia mendapatimu sebagai seorang yang kekurangan lalu Dia memberikan kecukupan,0,0,0,10,0,0,10,0,0
6088,93,9,Maka terhadap anak yatim janganlah engkau berlaku sewenangwenang,0,0,0,10,0,0,10,0,0
6089,93,10,Dan terhadap orang yang memintaminta janganlah engkau menghardiknya,0,0,0,3,0,0,3,0,0
6090,93,11,Dan terhadap nikmat Tuhanmu hendaklah engkau nyatakan dengan bersyukur,2,0,0,9,0,0,9,0,0
6091,94,1,Bukankah kami telah melapangkan dadamu Muhammad,0,0,0,10,0,0,10,0,0
6092,94,2,Dan kami pun telah menurunkan beban darimu,0,0,0,10,0,0,10,0,0
6093,94,3,yang memberatkan punggungmu,0,0,0,10,0,0,10,0,0
6094,94,4,dan kami tinggikan sebutan namamu bagimu,0,0,0,10,0,0,10,0,0
6095,94,5,Maka sesungguhnya bersama kesulitan ada kemudahan,2,0,0,12,0,0,12,0,0
6096,94,6,sesungguhnya bersama kesulitan ada kemudahan,2,0,0,12,0,0,12,0,0
6097,94,7,Maka apabila engkau telah selesai dari suatu urusan tetaplah bekerja keras untuk urusan yang lain,0,0,0,10,0,0,10,0,0
6098,94,8,dan hanya kepada Tuhanmulah engkau berharap,2,0,0,9,0,0,9,0,0
6099,95,1,Demi buah Tin dan buah Zaitun,0,0,0,10,0,0,10,0,0
6100,95,2,Demi gunung Sinai ,0,0,0,10,0,0,10,0,0
6101,95,3,Dan demi negeri Mekkah yang aman ini,0,0,0,3,0,0,3,0,0
6102,95,4,Sungguh Kami telah menciptakan manusia dalam bentuk yang sebaikbaiknya,1,0,0,1,0,0,1,0,0
6103,95,5,kemudian Kami kembalikan dia ke tempat yang serendahrendahnya,0,0,0,10,0,0,10,0,0
6104,95,6,kecuali orangorang yang beriman dan mengerjakan kebajikan maka mereka akan mendapat pahala yang tidak ada putusputusnya,3,0,0,3,0,0,3,18,0
6105,95,7,Maka apa yang menyebabkan mereka mendustakanmu tentang hari pembalasan setelah adanya keteranganketerangan itu,3,0,0,8,0,0,8,0,0
6106,95,8,Bukankah Allah Hakim yang paling adil,4,0,0,4,0,0,19,0,0
6107,96,1,Bacalah dengan menyebut nama Tuhanmu yang menciptakan,2,0,0,2,0,0,2,0,0
6108,96,2,Dia telah menciptakan manusia dari segumpal darah,6,0,0,6,0,0,6,0,0
6109,96,3,Bacalah dan Tuhanmulah Yang Mahamulia,2,0,0,9,0,0,9,0,0
6110,96,4,Yang mengajar manusia dengan pena,0,0,0,10,0,0,10,0,0
6111,96,5,Dia mengajarkan manusia apa yang tidak diketahuinya,0,0,0,0,0,0,17,18,0
6112,96,6,Sekalisekali tidak Sungguh manusia itu benarbenar melampaui batas,6,0,0,7,0,0,0,0,0
6113,96,7,apabila melihat dirinya serba cukup,0,0,0,10,0,0,10,0,0
6114,96,8,Sungguh hanya kepada Tuhanmulah tempat kembalimu,5,0,0,9,0,0,16,17,16
6115,96,9,Bagaimana pendapatmu tentang orang yang melarang,3,0,0,3,0,0,3,0,0
6116,96,10,seorang hamba ketika dia melaksanakan salat,0,0,0,10,0,0,10,0,0
6117,96,11,Bagaimana pendapatmu jika dia yang dilarang salat itu berada di atas kebenaran petunjuk,0,0,0,10,0,0,18,0,0
6118,96,12,atau dia menyuruh bertakwa kepada Allah,4,0,0,4,0,0,4,0,0
6119,96,13,Bagaimana pendapatmu jika dia yang melarang itu mendustakan dan berpaling,3,0,0,8,0,0,8,0,0
6120,96,14,Tidakkah dia mengetahui bahwa sesungguhnya Allah melihat segala perbuatannya,4,0,0,4,11,11,15,11,11
6121,96,15,Sekalikali tidak Sungguh jika dia tidak berhenti berbuat demikian niscaya Kami tarik ubunubunnya ke dalam neraka,0,0,0,10,0,0,0,0,0
6122,96,16,yaitu ubunubun orang yang mendustakan dan durhaka,3,0,0,8,0,0,8,0,0
6123,96,17,Maka biarlah dia memanggil golongannya untuk menolongnya,0,0,0,3,0,0,3,0,0
6124,96,18,Kelak Kami akan memanggil Malaikat Zabaniyah penyiksa orangorang yang berdosa,3,0,0,3,0,0,3,0,0
6125,96,19,Sekalikali tidak Janganlah kamu patuh kepadanya dan sujudlah serta dekatkanlah dirimu kepada Allah,1,0,0,13,0,0,13,0,0
6126,97,1,Sesungguhnya Kami telah menurunkannya AlQuran pada malam qadar,6,0,0,7,0,0,0,18,0
6127,97,2,Dan tahukah kamu apakah malam kemuliaan itu,0,0,0,10,0,0,10,0,0
6128,97,3,Malam kemuliaan itu lebih baik daripada seribu bulan,0,0,0,10,0,0,10,0,0
6129,97,4,Pada malam itu turun para malaikat dan Ruh Jibril dengan izin Tuhannya untuk mengatur semua urusan,2,0,0,7,0,0,7,0,0
6130,97,5,Sejahteralah malam itu sampai terbit fajar,0,0,0,10,0,0,10,0,0
6131,98,1,Orangorang yang kafir dari golongan Ahli Kitab dan orangorang musyrik tidak akan meninggalkan agama mereka sampai datang kepada mereka bukti yang nyata,3,0,0,11,0,0,11,0,0
6132,98,2,yaitu seorang Rasul dari Allah Muhammad yang membacakan lembaranlembaran yang suci AlQuran,6,0,0,6,0,0,6,18,0
6133,98,3,di dalamnya terdapat isi kitabkitab yang lurus benar,0,0,0,10,0,0,10,0,0
6134,98,4,Dan tidaklah terpecah belah orangorang Ahli Kitab melainkan setelah datang kepada mereka bukti yang nyata,3,0,0,3,0,0,3,0,0
6135,98,5,Padahal mereka hanya diperintah menyembah Allah dengan ikhlas menaatiNya sematamata karena menjalankan agama dan juga agar melaksanakan salat dan menunaikan zakat dan yang demikian itulah agama yang lurus benar,6,0,0,6,0,0,6,0,0
6136,98,6,Sungguh orangorang yang kafir dari golongan Ahli Kitab dan orangorang musyrik akan masuk ke neraka Jahanam mereka kekal di dalamnya selamalamanya Mereka itu adalah sejahatjahat makhluk,3,0,0,3,0,0,3,0,0
6137,98,7,Sungguh orangorang yang beriman dan mengerjakan kebajikan mereka itulah sebaikbaik makhluk,0,0,0,7,0,0,0,0,0
6138,98,8,Balasan mereka di sisi Tuhan mereka ialah surga Adn yang mengalir di bawahnya sungaisungai mereka kekal di dalamnya selamalamanya Allah rida terhadap mereka dan mereka pun rida kepadaNya Yang demikian itu adalah balasan bagi orang yang takut kepada Tuhannya,2,0,0,7,0,0,7,0,0
6139,99,1,Apabila bumi diguncangkan dengan guncangan yang dahsyat,6,0,0,0,0,0,17,0,0
6140,99,2,dan bumi telah mengeluarkan bebanbeban berat yang dikandungnya,6,0,0,0,0,0,17,0,0
6141,99,3,dan manusia bertanya Apa yang terjadi pada bumi ini,1,0,0,13,0,0,19,0,0
6142,99,4,Pada hari itu bumi menyampaikan beritanya,6,0,0,6,0,0,13,0,0
6143,99,5,karena sesungguhnya Tuhanmu telah memerintahkan yang sedemikian itu padanya,5,0,0,9,0,0,16,17,16
6144,99,6,Pada hari itu manusia keluar dari kuburnya dalam keadaan berkelompokkelompok untuk diperlihatkan kepada mereka balasan semua amal perbuatannya,3,0,0,3,0,0,3,0,0
6145,99,7,Maka barangsiapa mengerjakan kebaikan seberat zarah niscaya dia akan melihat balasannya,0,0,0,3,0,0,3,0,0
6146,99,8,Dan barangsiapa mengerjakan kejahatan seberat zarah niscaya dia akan melihat balasannya,0,0,0,3,0,0,3,0,0
6147,100,1,Demi kuda perang yang berlari kencang terengahengah,0,0,0,10,0,0,10,0,0
6148,100,2,dan kuda yang memercikkan bunga api dengan pukulan kuku kakinya,0,0,0,10,0,0,10,0,0
6149,100,3,dan kuda yang menyerang dengan tibatiba pada waktu pagi,0,0,0,10,0,0,10,0,0
6150,100,4,sehingga menerbangkan debu,0,0,0,10,0,0,10,0,0
6151,100,5,lalu menyerbu ke tengahtengah kumpulan musuh,0,0,0,10,0,0,10,0,0
6152,100,6,sungguh manusia itu sangat ingkar tidak bersyukur kepada Tuhannya,2,0,0,9,0,0,9,0,0
6153,100,7,dan sesungguhnya dia manusia menyaksikan mengakui keingkarannya,6,0,0,7,0,0,12,0,0
6154,100,8,dan sesungguhnya cintanya kepada harta benarbenar berlebihan,2,0,0,7,0,0,12,0,0
6155,100,9,Maka tidakkah dia mengetahui apabila apa yang di dalam kubur dikeluarkan,0,0,0,10,0,0,10,0,0
6156,100,10,dan apa yang tersimpan di dalam dada dikeluarkan,0,0,0,10,0,0,10,0,0
6157,100,11,Sungguh Tuhan mereka pada hari itu Mahateliti terhadap keadaan mereka,2,0,0,9,0,0,16,0,0
6158,101,1,Hari Kiamat,3,2,2,11,2,2,11,2,2
6159,101,2,Apakah hari Kiamat itu,3,2,2,11,2,2,11,2,2
6160,101,3,Dan tahukah kamu apakah hari Kiamat itu,3,2,2,11,2,2,11,2,2
6161,101,4,Pada hari itu manusia seperti laron yang beterbangan,0,0,0,10,0,0,10,0,0
6162,101,5,dan gununggunung seperti bulu yang dihamburhamburkan,0,0,0,10,0,0,10,0,0
6163,101,6,Maka adapun orang yang berat timbangan kebaikannya,0,0,0,3,0,0,3,0,0
6164,101,7,maka dia berada dalam kehidupan yang memuaskan senang,0,0,0,3,0,0,3,0,0
6165,101,8,Dan adapun orang yang ringan timbangan kebaikannya,0,0,0,3,0,0,3,0,0
6166,101,9,maka tempat kembalinya adalah neraka Hwiyah,3,0,0,3,0,0,3,0,0
6167,101,10,Dan tahukah kamu apakah neraka Hwiyah itu,3,0,0,11,0,0,3,0,0
6168,101,11,Yaitu api yang sangat panas,3,0,0,3,0,0,3,0,0
6169,102,1,Bermegahmegahan telah melalaikan kamu,0,0,0,10,0,0,10,0,0
6170,102,2,sampai kamu masuk ke dalam kubur,3,0,0,3,0,0,3,0,0
6171,102,3,Sekalikali tidak Kelak kamu akan mengetahui akibat perbuatanmu itu,3,0,0,3,0,0,3,0,0
6172,102,4,Kemudian sekalikali tidak Kelak kamu akan mengetahui,3,0,0,3,0,0,3,0,0
6173,102,5,Sekalikali tidak Sekiranya kamu mengetahui dengan pasti,0,0,0,10,0,0,10,0,0
6174,102,6,niscaya kamu benarbenar akan melihat neraka Jahim,3,0,0,3,0,0,3,0,0
6175,102,7,kemudian kamu benarbenar akan melihatnya dengan mata kepala sendiri,0,0,0,10,0,0,10,0,0
6176,102,8,kemudian kamu benarbenar akan ditanya pada hari itu tentang kenikmatan yang megah di dunia itu,2,0,0,8,0,0,7,0,0
6177,103,1,Demi masa,0,0,0,10,0,0,10,0,0
6178,103,2,Sungguh manusia berada dalam kerugian,2,0,0,12,0,0,12,0,0
6179,103,3,kecuali orangorang yang beriman dan mengerjakan kebajikan serta saling menasihati untuk kebenaran dan saling menasihati untuk kesabaran,3,0,0,3,0,0,3,0,0
6180,104,1,Celakalah bagi setiap pengumpat dan pencela,3,0,0,11,0,0,18,0,0
6181,104,2,yang mengumpulkan harta dan menghitunghitungnya,0,0,0,10,0,0,10,0,0
6182,104,3,dia manusia mengira bahwa hartanya itu dapat mengekalkannya,0,0,0,10,0,0,10,0,0
6183,104,4,Sekalikali tidak Pasti dia akan dilemparkan ke dalam neraka uamah,3,0,0,3,0,0,3,0,0
6184,104,5,Dan tahukah kamu apakah neraka uamah itu,3,0,0,3,0,0,3,0,0
6185,104,6,Yaitu api azab Allah yang dinyalakan,6,0,0,6,0,0,6,0,0
6186,104,7,yang membakar sampai ke hati,0,0,0,10,0,0,10,0,0
6187,104,8,Sungguh api itu ditutup rapat atas diri mereka,6,0,0,7,0,0,0,0,0
6188,104,9,sedang mereka itu diikat pada tiangtiang yang panjang,0,0,0,10,0,0,10,0,0
6189,105,1,Tidakkah engkau Muhammad perhatikan bagaimana Tuhanmu telah bertindak terhadap pasukan bergajah,2,0,0,2,0,0,7,0,0
6190,105,2,Bukankah Dia telah menjadikan tipu daya mereka itu siasia,0,0,0,10,0,0,10,0,0
6191,105,3,Dan Dia mengirimkan kepada mereka burung yang berbondongbondong,0,0,0,10,0,0,10,0,0
6192,105,4,yang melempari mereka dengan batu dari tanah liat yang dibakar,0,0,0,10,0,0,10,0,0
6193,105,5,sehingga mereka dijadikanNya seperti daundaun yang dimakan ulat,0,0,0,10,0,0,10,0,0
6194,106,1,Karena kebiasaan orangorang Quraisy,3,0,0,11,0,0,3,0,0
6195,106,2,yaitu kebiasaan mereka bepergian pada musim dingin dan musim panas,0,0,0,10,0,0,10,0,0
6196,106,3,Maka hendaklah mereka menyembah Tuhan pemilik rumah ini Kabah,2,0,0,2,0,0,20,0,0
6197,106,4,yang telah memberi makanan kepada mereka untuk menghilangkan lapar dan mengamankan mereka dari rasa ketakutan,0,0,0,10,0,0,10,0,0
6198,107,1,Tahukah kamu orang yang mendustakan agama,3,0,0,8,0,0,8,0,0
6199,107,2,Maka itulah orang yang menghardik anak yatim,0,0,0,10,0,0,10,0,0
6200,107,3,dan tidak mengajak memberi makan orang miskin,3,0,0,3,0,0,3,0,0
6201,107,4,Maka celakalah orang yang salat,3,0,0,11,0,0,11,0,0
6202,107,5,yaitu orangorang yang lalai terhadap salatnya,3,0,0,11,0,0,11,0,0
6203,107,6,yang berbuat riya,0,0,0,10,0,0,10,0,0
6204,107,7,dan enggan memberikan bantuan,0,0,0,10,0,0,10,0,0
6205,108,1,Sungguh Kami telah memberimu Muhammad nikmat yang banyak,2,0,0,2,0,0,2,0,0
6206,108,2,Maka laksanakanlah salat karena Tuhanmu dan berkurbanlah sebagai ibadah dan mendekatkan diri kepada Allah,2,0,0,12,0,0,12,0,0
6207,108,3,Sungguh orangorang yang membencimu dialah yang terputus dari rahmat Allah,1,0,0,1,0,0,1,0,0
6208,109,1,Katakanlah Muhammad Wahai orangorang kafir,3,0,0,11,0,0,11,18,0
6209,109,2,Aku tidak akan menyembah apa yang kamu sembah,4,6,6,4,6,6,15,6,6
6210,109,3,dan kamu bukan penyembah apa yang aku sembah,4,6,6,4,6,6,15,6,6
6211,109,4,dan aku tidak pernah menjadi penyembah apa yang kamu sembah,4,6,6,4,6,6,15,6,6
6212,109,5,dan kamu tidak pernah pula menjadi penyembah apa yang aku sembah,4,6,6,4,6,6,15,6,6
6213,109,6,Untukmu agamamu dan untukku agamaku,0,0,0,0,0,0,10,0,0
6214,110,1,Apabila telah datang pertolongan Allah dan kemenangan,4,0,0,4,0,0,4,0,0
6215,110,2,dan engkau melihat manusia berbondongbondong masuk agama Allah,1,0,0,13,0,0,13,0,0
6216,110,3,Maka bertasbihlah dengan memuji Tuhanmu dan mohonlah ampunan kepadaNya Sungguh Dia Maha Penerima tobat,2,0,0,12,0,0,20,0,0
6217,111,1,Binasalah kedua tangan Abu Lahab dan benarbenar binasa dia,0,0,0,3,0,0,3,0,0
